Feature	Gain	Cover	Frequency
Visa_mpagosdolares	0.00111712686644483	0.00460706066909766	0.00353094220405129
cseguro_accidentes_personales	0.00107328308081943	0.00712483837309362	0.00260174688719569
ccajas_trx	0.000927371363235964	0.00345042304417679	0.00111503438022672
Visa_fultimo_cierre	0.000905389386695103	0.00112823468402445	0.00223006876045345
Master_fultimo_cierre	0.000862497284783926	0.00124002927364876	0.00167255157034009
Master_mconsumototal	0.000806552941197046	0.00320095193297817	0.00353094220405129
cextraccion_autoservicio	0.000714014429727112	0.00157198984509443	0.00278758595056681
Master_cconsumos	0.000564641714149131	0.000945896633399224	0.00167255157034009
Visa_Finiciomora	0.000543947153034689	0.00569288609602332	0.00111503438022672
Master_mpagado	0.00052704453983093	0.00585984215297543	0.00130087344359784
cplazo_fijo	0.000470685016024652	0.00406249714266991	0.000929195316855603
Visa_msaldodolares	0.000340969948199017	0.00169208968754225	0.00148671250696896
mtarjeta_visa_descuentos	0.000310951512293776	0.00337323794031701	0.00185839063371121
ctarjeta_master_trx	0.000306796882626952	0.000542611983969224	0.00111503438022672
Master_mconsumosdolares	0.000306567712845136	0.000722019521656724	0.00148671250696896
ccajas_extracciones	0.00015695604840463	0.00166268218216717	0.000371678126742241
catm_trx_other	0.00015006445951474	0.0017803441961668	0.000743356253484483
matm_other	0.000146237668737679	0.00114915777857982	0.000743356253484483
Master_msaldodolares	9.90675943164768e-05	0.000159623376107923	0.000185839063371121
cseguro_vida	7.84822409088427e-05	0.000658386440508959	0.000185839063371121
ctarjeta_visa_descuentos	7.15739104868087e-05	0.000595860299837671	0.000371678126742241
Visa_delinquency	6.90621440667483e-05	0.000899808238878625	0.000185839063371121
mforex_sell	3.29109806939052e-05	0.000224804894222784	0.000185839063371121
Master_mpagosdolares	2.93443116584287e-05	0.000162784235040754	0.000371678126742241
cseguro_vivienda	8.93899578452125e-06	0.000143012870460905	0.000185839063371121
Visa_madelantodolares	5.23517907159686e-06	3.88580896742462e-05	0.000185839063371121
Visa_madelantopesos	1.93958607132512e-09	5.9115740243761e-05	0.000185839063371121
ctarjeta_visa	9.21925847294465e-11	8.32700772304692e-05	0.000185839063371121
Visa_cadelantosefectivo	8.30161081210698e-11	0.000114699508562578	0.000185839063371121
cforex	1.45703930345276e-13	8.5893462174721e-05	0.000185839063371121
